control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,CONDITIONAL_RESIDUALIZATION,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,CROSS_FITTED_DIFFICULTY,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,DIFFICULTY_MATCHING,36,0.45559952435734663,0.7713779956427015,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,DIFFICULTY_STRATIFIED_NULL,36,0.4376850372907932,0.8676470588235294,0.4583333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,FAMILY_BALANCED_DIFFICULTY,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5883417337646738,0.9368872549019608,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,V7_FROZEN,36,0.5901639344262295,0.9387254901960784,0.5901639344262295,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8104,V8_FULL,36,0.601409707109213,0.9390659041394336,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,CONDITIONAL_RESIDUALIZATION,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,CROSS_FITTED_DIFFICULTY,36,0.5252706119925339,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,DIFFICULTY_MATCHING,36,0.47875492683284226,0.8348311546840959,0.5416666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,DIFFICULTY_STRATIFIED_NULL,36,0.48790875646723686,0.8956290849673203,0.4444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,FAMILY_BALANCED_DIFFICULTY,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5304362127943222,0.9150326797385621,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,V7_FROZEN,36,0.5454545454545454,0.9264705882352942,0.5454545454545454,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,DUPLICATE_ITEM,0.7,8105,V8_FULL,36,0.525393438901075,0.9187091503267973,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,CONDITIONAL_RESIDUALIZATION,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,CROSS_FITTED_DIFFICULTY,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,DIFFICULTY_MATCHING,36,0.1513770627215888,0.5137527233115469,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,DIFFICULTY_STRATIFIED_NULL,36,0.16205485386784488,0.508510348583878,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,FAMILY_BALANCED_DIFFICULTY,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.1260564657856583,0.41074346405228757,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,V7_FROZEN,36,0.10677878390718004,0.3248229847494553,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8101,V8_FULL,36,0.14807740209434417,0.49584694989106753,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,CONDITIONAL_RESIDUALIZATION,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,CROSS_FITTED_DIFFICULTY,36,0.13740850473275273,0.4036628540305011,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,DIFFICULTY_MATCHING,36,0.1378739922524994,0.42749183006535946,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,DIFFICULTY_STRATIFIED_NULL,36,0.13710748530907096,0.4596269063180828,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,FAMILY_BALANCED_DIFFICULTY,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.13265379426475665,0.39086328976034856,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,V7_FROZEN,36,0.09853495146837926,0.2460511982570806,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8102,V8_FULL,36,0.13725587958012758,0.4035947712418301,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,CONDITIONAL_RESIDUALIZATION,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,CROSS_FITTED_DIFFICULTY,36,0.1505654915104632,0.4891748366013072,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,DIFFICULTY_MATCHING,36,0.14576252604315887,0.5017020697167756,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,DIFFICULTY_STRATIFIED_NULL,36,0.17173766280567726,0.5554874727668845,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,FAMILY_BALANCED_DIFFICULTY,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.12629783943039058,0.4046840958605665,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,V7_FROZEN,36,0.10608749888538843,0.31542755991285404,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8103,V8_FULL,36,0.15050401151940573,0.4891067538126362,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,CONDITIONAL_RESIDUALIZATION,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,CROSS_FITTED_DIFFICULTY,36,0.1560307206470708,0.4622140522875817,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,DIFFICULTY_MATCHING,36,0.19728353318480385,0.5537854030501089,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,DIFFICULTY_STRATIFIED_NULL,36,0.21191268428597526,0.5504493464052288,0.2708333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,FAMILY_BALANCED_DIFFICULTY,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.14989590363044142,0.48726851851851855,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,V7_FROZEN,36,0.11564220992233787,0.36512799564270154,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8104,V8_FULL,36,0.15589919707804725,0.4621459694989107,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,CONDITIONAL_RESIDUALIZATION,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,CROSS_FITTED_DIFFICULTY,36,0.13546547962189678,0.4321214596949891,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,DIFFICULTY_MATCHING,36,0.15064912365584066,0.4910130718954248,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,DIFFICULTY_STRATIFIED_NULL,36,0.16040984249278975,0.5223311546840959,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,FAMILY_BALANCED_DIFFICULTY,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.15442746600813986,0.4305555555555556,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,V7_FROZEN,36,0.10312986221734878,0.28860294117647056,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.4,8105,V8_FULL,36,0.1356444400949749,0.4319852941176471,0.08333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,CONDITIONAL_RESIDUALIZATION,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,CROSS_FITTED_DIFFICULTY,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,DIFFICULTY_MATCHING,36,0.2301729277346248,0.5488834422657952,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,DIFFICULTY_STRATIFIED_NULL,36,0.23135387730810017,0.5666530501089324,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,FAMILY_BALANCED_DIFFICULTY,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.18990610796827984,0.4798474945533769,0.16666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,V7_FROZEN,36,0.11706422890559944,0.3922249455337691,0.0,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8101,V8_FULL,36,0.2659297817192554,0.5215822440087146,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,CONDITIONAL_RESIDUALIZATION,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,CROSS_FITTED_DIFFICULTY,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,DIFFICULTY_MATCHING,36,0.2502811112595695,0.6160130718954249,0.3333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,DIFFICULTY_STRATIFIED_NULL,36,0.3215782925590154,0.6688453159041394,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,FAMILY_BALANCED_DIFFICULTY,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.20867784215005003,0.5884395424836601,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,V7_FROZEN,36,0.14243424778042796,0.5132080610021786,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8102,V8_FULL,36,0.22935039132246043,0.6072984749455338,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,CONDITIONAL_RESIDUALIZATION,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,CROSS_FITTED_DIFFICULTY,36,0.24011882480628632,0.6228894335511983,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,DIFFICULTY_MATCHING,36,0.21135744668128145,0.596881808278867,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,DIFFICULTY_STRATIFIED_NULL,36,0.27198534875198294,0.6438589324618736,0.2916666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,FAMILY_BALANCED_DIFFICULTY,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.215107569000138,0.5844226579520697,0.2222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,V7_FROZEN,36,0.12598149028477812,0.4397467320261438,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8103,V8_FULL,36,0.2395494166119943,0.6226851851851852,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,CONDITIONAL_RESIDUALIZATION,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,CROSS_FITTED_DIFFICULTY,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,DIFFICULTY_MATCHING,36,0.2371114328235601,0.6527777777777778,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,DIFFICULTY_STRATIFIED_NULL,36,0.248464547089886,0.6744281045751634,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,FAMILY_BALANCED_DIFFICULTY,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.23152452473265694,0.5978349673202614,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,V7_FROZEN,36,0.15048622833784187,0.49863834422657954,0.1111111111111111,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8104,V8_FULL,36,0.2285838857292897,0.6483523965141612,0.25,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,CONDITIONAL_RESIDUALIZATION,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,CROSS_FITTED_DIFFICULTY,36,0.22559286147204122,0.5748910675381264,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,DIFFICULTY_MATCHING,36,0.24101237933211478,0.6342592592592593,0.3055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,DIFFICULTY_STRATIFIED_NULL,36,0.32429110167718717,0.6909722222222222,0.3333333333333333,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,FAMILY_BALANCED_DIFFICULTY,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.202524059850262,0.5353349673202614,0.19444444444444445,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,V7_FROZEN,36,0.1150657054561503,0.38024237472766886,0.027777777777777776,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,LABEL_ERROR,0.7,8105,V8_FULL,36,0.22538666881225122,0.5747549019607843,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,CONDITIONAL_RESIDUALIZATION,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,CROSS_FITTED_DIFFICULTY,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,DIFFICULTY_MATCHING,36,0.48900513015670616,0.721881808278867,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,DIFFICULTY_STRATIFIED_NULL,36,0.39790829564747765,0.7026143790849673,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,FAMILY_BALANCED_DIFFICULTY,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.4358302370294314,0.7021377995642701,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,V7_FROZEN,36,0.3637598524320107,0.7950708061002179,0.2777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8101,V8_FULL,36,0.4093082185569278,0.7040441176470589,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,CONDITIONAL_RESIDUALIZATION,36,0.5061460073473768,0.7615740740740741,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,CROSS_FITTED_DIFFICULTY,36,0.5061460073473768,0.7615740740740741,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,DIFFICULTY_MATCHING,36,0.4128381838171773,0.7097630718954249,0.4444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,DIFFICULTY_STRATIFIED_NULL,36,0.35536791969945347,0.7009803921568627,0.39814814814814814,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,FAMILY_BALANCED_DIFFICULTY,36,0.5061460073473768,0.7615740740740741,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5016351924634362,0.7721269063180828,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,V7_FROZEN,36,0.23021702222701937,0.7022058823529411,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8102,V8_FULL,36,0.5061460073473768,0.7615740740740741,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,CONDITIONAL_RESIDUALIZATION,36,0.41222348499566835,0.7416938997821351,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,CROSS_FITTED_DIFFICULTY,36,0.41222348499566835,0.7416938997821351,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,DIFFICULTY_MATCHING,36,0.35328432266003,0.7084694989106753,0.3888888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,DIFFICULTY_STRATIFIED_NULL,36,0.44069902628073226,0.7293028322440087,0.4444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,FAMILY_BALANCED_DIFFICULTY,36,0.41222348499566835,0.7416938997821351,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.5038403809085644,0.7387663398692811,0.4444444444444444,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,V7_FROZEN,36,0.23848523903328656,0.690359477124183,0.05555555555555555,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8103,V8_FULL,36,0.41222348499566835,0.7416938997821351,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,CONDITIONAL_RESIDUALIZATION,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,CROSS_FITTED_DIFFICULTY,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,DIFFICULTY_MATCHING,36,0.5707109135484597,0.8463371459694989,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
